EX_ID,QTY,VOL,WGT,ADDR,LAT,LON,VAN_ID
BJFHD20190610000116,90.0,4.1247,585.0,北京市海淀区红联南村44号2号楼4层401室,39.954678313897226,116.36705816192271,京PL1870
BJFHD20190610000266,10.0,0.2442,36.5,北京市昌平区科技园区华昌路1号院6楼 魏国佑,40.2081387450361,116.31284534444636,京YF7175
BJFHD20190610000333,5.0,0.11335,17.25,北京市 海淀区苏州街18号长远天地B2座地下三层36号库房 冀云龙,39.984590071646416,116.31311471662472,京P961H9
BJFHD20190610000334,10.0,0.2267,34.0,北京市朝阳区安苑东里一区2号航旅大厦5层522室,39.98978236093308,116.41719871079341,京FBX827
BJFHD20190611000401,2.0,0.04534,6.9,北京顺义天竺空港经济开发区天柱路30号国航,40.07069523892407,116.56846674804345,京AGA725
BJFHD20190612000054,300.0,8.601,1215.0,北京市海淀区西北旺镇冷泉东路100号/陆东坡,40.036053055654946,116.24037238790245,京MBK695
BJPSD20190612000063,1.0,0.05599,9.05,北京北京海淀北京市 北京市 海淀区 海淀区中关村公馆,39.983441605279985,116.31860552820697,京P961H9
BJPSD20190612000068,40.0,1.5739999999999998,230.2,北京市海淀区丹棱街16号海兴大厦,39.98428580120384,116.31645680208814,京N9XJ53
BJPSD20190612000069,150.0,3.7305,669.0,北京海淀区芙蓉里南街6号院百环公寓1012,39.99271309676544,116.30872302046107,京YK8178
BJPSD20190612000070,20.0,0.7869999999999999,115.1,北京市海淀区丹棱街16号海兴大厦,39.984121419133594,116.31654486477387,京N9XJ53
BJPSD20190612000072,30.0,1.1805,172.65,北京市海淀区丹棱街16号海兴大厦,39.984121419133594,116.31654486477387,京N9XJ53
BJPSD20190612000073,40.0,1.5739999999999998,230.2,北京市海淀区丹棱街16号海兴大厦,39.98428580120384,116.31645680208814,京N9XJ53
BJPSD20190612000074,1.0,0.02267,3.55,北京北京海淀北京市 北京市 海淀区 海淀区中关村公馆,39.983441605279985,116.31860552820697,京P961H9
BJPSD20190612000077,10.0,0.2267,35.5,北京北京海淀北京市 北京市 海淀区 海淀区中成大厦,39.9920883445681,116.31757237446365,京P961H9
BJPSD20190612000088,40.0,2.272,346.4,北京市海淀区知春路 豪景佳苑南门3号楼406,39.98038876593733,116.32917959285649,京N9XJ53
BJPSD20190612000089,10.0,0.568,86.6,北京市海淀区中关村南大街甲6号铸诚大厦后院,39.97040998753921,116.33165103163658,京P961H9
BJPSD20190612000090,5.0,0.2512,35.35,北京市海淀区苏州街18号长远天地大厦C座后院,39.98473844013585,116.31384435000402,京P961H9
BJPSD20190612000091,40.0,1.5692,229.0,北京北京海淀北京市 北京市 海淀区 北京市海淀区丹棱街16号海兴大厦,39.984225865363136,116.31631406403751,京MBZ736
BJPSD20190612000092,2.0,0.0218,3.60625,北京市海淀区知春路111号理想大厦B2层嘉运达库房北京,39.98266814149613,116.32819039859163,京PBA810
BJPSD20190612000101,1.0,0.0114,2.45,北京市海淀区丹棱街16号海兴大厦B座B1层（合力创新）,39.984475423353615,116.31651557013289,京N9XJ53
BJPSD20190612000110,216.0,8.958400000000001,1102.58,北京市海淀区万泉河桥南56-4号,39.9905576602698,116.30724261926876,京MBZ736
HFFHD20190605000237,1.0,0.01128,2.55,北京北京市海淀区中关村软件园二期联想总部（北京）园区西区刘伟民0001_4,40.054471751775196,116.29893772194764,京ADV2858
HFFHD20190610000160,1.0,0.02543,4.97,NRTDOA-北京市通州区马驹桥镇兴贸一街十四号京东售后-周宏杰,39.76987001504703,116.57587386895655,京AKV539
HFFHD20190610000161,1.0,0.02543,4.97,NRTDOA-北京市通州区马驹桥镇兴贸一街十四号京东售后-周宏杰,39.76987001504703,116.57587386895655,京AKV539
HFFHD20190610000165,1.0,0.01295,2.43,DOA-北京市通州区马驹桥镇物流产业园区融商四路六号苏宁二期,39.77131296926657,116.58730013538238,京AKV539
HFFHD20190610000213,3.0,0.048,12.06,北京市经济技术开发区宏达南路12号,39.77835406525318,116.53756814573899,京PCT771
HFFHD20190610000250,1.0,0.019119999999999998,3.1,北京北京联想总部东区L2-K1-02-09G肖 霄0001_521004,40.054213042897466,116.2810369751519,京ADV2858
HFFHD20190610000257,1.0,0.01128,2.55,北京北京市海淀区西北旺东路10号院1号楼李 育军0001_507005,40.05353139709577,116.28924000193328,京ADV2858
HFFHD20190610000258,1.0,0.01128,2.55,北京北京海淀联想总部东区L4 H1孙 阳秋0001_509008,40.051993699327596,116.28096924291646,京ADV2858
HFFHD20190610000259,1.0,0.01128,2.55,北京北京市海淀区软件园西三路联想总部东区毕 希研0001_411001,40.051993699327596,116.28096924291646,京ADV2858
HFFHD20190610000260,1.0,0.01128,2.55,北京北京市海淀区西北旺东路10号院1号楼（联想总部东区）秦 雪英0001_,40.051039058193844,116.29464500108509,京ADV2858
HFFHD20190610000261,1.0,0.01128,2.55,北京北京市海淀区西北旺东路10号院1号楼联想东区杨 宇0001_51300,40.05353139709577,116.28924000193328,京ADV2858
HFFHD20190610000262,1.0,0.01128,2.55,北京北京市海淀区西北旺东路10号院1号楼联想东区杨 宇0001_51300,40.05353139709577,116.28924000193328,京ADV2858
HFFHD20190610000263,1.0,0.01128,2.55,北京北京市海淀区西北旺东路10号院1号楼联想东区杨 宇0001_51300,40.05353139709577,116.28924000193328,京ADV2858
HFFHD20190610000264,1.0,0.01128,2.55,北京北京市海淀区西北旺东路10号院1号楼联想东区杨 宇0001_51300,40.05353139709577,116.28924000193328,京ADV2858
HFFHD20190610000265,1.0,0.01128,2.55,北京北京市海淀区西北旺东路10号院1号楼联想东区杨 宇0001_51300,40.05353139709577,116.28924000193328,京ADV2858
HFFHD20190610000266,1.0,0.01128,2.55,北京北京市海淀区西北旺东路10号院1号楼联想东区杨 宇0001_51300,40.05353139709577,116.28924000193328,京ADV2858
HFFHD20190610000267,1.0,0.01128,2.55,北京北京市海淀区西北旺东路10号院1号楼联想东区杨 宇0001_51300,40.05353139709577,116.28924000193328,京ADV2858
HFFHD20190610000268,1.0,0.01128,2.55,北京北京市海淀区西北旺东路10号院1号楼联想东区杨 宇0001_51300,40.05353139709577,116.28924000193328,京ADV2858
HFFHD20190610000378,63.0,0.6690099999999999,109.402,北京市朝阳区建国门外大街1号国贸西楼4层,39.91517395945044,116.46396053052236,京Q06F35
HFFHD20190610000381,10.0,0.10800000000000001,24.1,北京市北京市朝阳区朝阳门北大街3号五矿广场A座4层,39.937776704025964,116.43934797283758,京Q06F35
HFFHD20190610000468,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000469,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000470,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000471,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000472,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000473,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000474,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000475,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.98537190994896,116.31682901317957,京P961H9
HFFHD20190610000476,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000477,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.98537190994896,116.31682901317957,京P961H9
HFFHD20190610000478,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000479,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000480,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000481,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000482,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000483,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000484,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000485,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000486,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.98537190994896,116.31682901317957,京P961H9
HFFHD20190610000487,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000488,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000489,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000490,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.98537190994896,116.31682901317957,京P961H9
HFFHD20190610000491,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000492,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000493,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000494,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
HFFHD20190610000495,1.0,0.01128,2.82,北京市海淀区丹棱街5号2号楼,39.9851398696,116.31702259981358,京P961H9
