EX_ID,QTY,VOL,WGT,ADDR,LAT,LON,VAN_ID
BJPSD20190606000053,20.0,0.5086,92.2,北京市海淀区中关村E世界卸货平台,39.990230402599686,116.31633436304712,京PCT771
BJPSD20190606000059,41.0,0.58343,118.08,北京市丰台区长安路小井村292号,39.8851070781881,116.30330962215277,京PBA810
BJPSD20190606000060,9.0,0.2219,37.769999999999996,北京北京大兴北京市 北京市 大兴区 大兴区黄村镇枣园东丽39号联想大兴首邑店,39.75882456509931,116.34068203558957,京PBA810
BJPSD20190606000061,5.0,0.284,43.0,北京市怀柔区南大街6号,40.31838785647512,116.64127266601618,京FBM153
BJPSD20190606000077,6.0,0.30144,42.42,北京市海淀区苏州街18号长远天地大厦C座后院,39.98473844013585,116.31384435000402,京PCT771
BJPSD20190606000079,100.0,1.14,240.0,北京市海淀区海淀南路19号时代网络大厦5011,39.982801124289445,116.31706558373224,京PCT771
BJPSD20190606000086,4.0,0.14582,21.42,北京北京海淀北京市 北京市 海淀区 海淀区中关村东路怡升园,39.985745706398305,116.34059759487162,京PCT771
BJPSD20190606000093,17.0,0.92538,127.46000000000001,北京市海淀区苏州街18号长远天地大厦C座后院,39.98473844013585,116.31384435000402,京PCT771
HFFHD20190603000415,1.0,0.01175,2.6,北京市朝阳区景华南街5号远洋光华中心C座21层,39.92070743827135,116.46172744543138,京EM0606
HFFHD20190604000377,1.0,0.022019999999999998,5.46,北京市海淀区长春桥路5号新起点嘉园8号楼712,39.967993358006986,116.30977574019668,京PCT771
HFFHD20190604000657,1.0,0.02543,4.7,NRTDOA-北京市通州区马驹桥镇兴贸一街十四号京东售后-周宏杰,39.76987001504703,116.57587386895655,京FBM153
HFFHD20190604000658,1.0,0.02543,4.7,NRTDOA-北京市通州区马驹桥镇兴贸一街十四号京东售后-周宏杰,39.76987001504703,116.57587386895655,京FBM153
HFFHD20190604000659,1.0,0.02543,4.7,NRTDOA-北京市通州区马驹桥镇兴贸一街十四号京东售后-周宏杰,39.76987001504703,116.57587386895655,京FBM153
HFFHD20190604000660,1.0,0.02543,4.7,NRTDOA-北京市通州区马驹桥镇兴贸一街十四号京东售后-周宏杰,39.76987001504703,116.57587386895655,京FBM153
HFFHD20190604000661,1.0,0.02543,4.97,NRTDOA-北京市通州区马驹桥镇兴贸一街十四号京东售后-周宏杰,39.76987001504703,116.57587386895655,京FBM153
HFFHD20190604000662,1.0,0.02543,4.97,NRTDOA-北京市通州区马驹桥镇兴贸一街十四号京东售后-周宏杰,39.76987001504703,116.57587386895655,京FBM153
