EX_ID,QTY,VOL,WGT,ADDR,LAT,LON,VAN_ID
BJFHD20190605000018,400.0,9.068,1400.0,北京市海淀区唐家岭京包路7号中区西101库,40.088582775690206,116.29608514381765,京N7FP16
BJFHD20190606000804,1.0,0.028669999999999998,4.05,北京市海淀区唐家岭京包路7号中区西101库,40.088582775690206,116.29608514381765,京N9UB75
BJFHD20190606000805,22.0,0.49873999999999996,75.9,北京市海淀区唐家岭京包路7号中区西101库,40.088582775690206,116.29608514381765,京MBZ736
BJFHD20190611000168,2.0,0.05736,8.0,北京市西城区西单北大街110号7层/白清,39.920180370304486,116.38129022362588,京YF7175
BJPSD20190611000014,8.0,0.31484,48.760000000000005,北京市海淀区上地三街9号嘉华大厦A座B2-10B,40.04208874570346,116.31480239283042,京ADV2858
BJPSD20190611000112,30.0,0.1149,17.10495,北京市海淀区大钟寺东路汉荣家园3号楼一层101,39.97868720367644,116.34456114156141,京PCT771
BJPSD20190611000122,25.0,0.06875,9.5,北京市海淀区大钟寺东路汉荣家园3号楼一层101,39.97868720367644,116.34456114156141,京PCT771
BJPSD20190611000140,20.0,1.1732,186.0,北京市北京海淀区中关村东路89号20B,39.988512640087045,116.33957846727056,京PCT771
BJPSD20190612000003,20.0,1.136,173.2,北京市海淀区西北旺镇冷泉东路100号北3库,40.036053055654946,116.24037238790245,京EAY728
BJPSD20190612000004,108.0,6.408520000000001,790.8199999999999,北京市海淀区万泉河桥南56-4号,39.9905576602698,116.30724261926876,京Q13VF5
BJPSD20190612000005,10.0,0.1125,23.7,北京市海淀区苏州街12号西屋国际B701,39.98670209794111,116.31283995461331,京QQ06C8
BJPSD20190612000006,15.0,0.83985,131.4,北京北京海淀北京市 北京市 海淀区 海淀区百环公寓1层,39.99271309676544,116.30872302046107,京N7CE85
BJPSD20190612000007,7.0,0.39193,63.35,北京北京海淀北京市 北京市 海淀区 海淀区百环公寓1层,39.99271309676544,116.30872302046107,京N7CE85
BJPSD20190612000008,18.0,1.00782,161.45,北京北京海淀北京市 北京市 海淀区 海淀区百环公寓1层104-106,39.99271309676544,116.30872302046107,京N7CE85
BJPSD20190612000010,14.0,0.70336,102.48,北京北京海淀北京市 北京市 海淀区 海淀区西北旺冷泉东路库房,40.04685502201415,116.23790271788592,京EAY728
BJPSD20190612000011,6.0,0.30144,43.92,北京北京海淀北京市 北京市 海淀区 海淀区西北旺冷泉东路库房,40.04685502201415,116.23790271788592,京EAY728
BJPSD20190612000012,20.0,1.0048,150.2,北京北京海淀北京市 北京市 海淀区 海淀区西北旺冷泉东路库房,40.04685502201415,116.23790271788592,京EAY728
BJPSD20190612000017,2.0,0.0276,6.0,北京北京海淀北京市 北京市 海淀区 海淀区西北旺冷泉东路库房,40.04685502201415,116.23790271788592,京EAY728
BJPSD20190612000018,3.0,0.0414,9.0,北京北京海淀北京市 北京市 海淀区 海淀区西北旺冷泉东路库房,40.04685502201415,116.23790271788592,京EAY728
BJPSD20190612000019,8.0,0.1104,24.0,北京北京海淀北京市 北京市 海淀区 海淀区西北旺冷泉东路库房,40.04685502201415,116.23790271788592,京EAY728
BJPSD20190612000020,10.0,0.5024,72.7,北京北京海淀北京市 北京市 海淀区 海淀区西北旺冷泉东路库房,40.04685502201415,116.23790271788592,京EAY728
BJPSD20190612000021,4.0,0.0552,12.0,北京北京海淀北京市 北京市 海淀区 海淀区西北旺冷泉东路库房,40.04685502201415,116.23790271788592,京EAY728
BJPSD20190612000022,3.0,0.0414,9.0,北京北京海淀北京市 北京市 海淀区 海淀区西北旺冷泉东路库房,40.04685502201415,116.23790271788592,京EAY728
BJPSD20190612000024,18.0,0.59487,87.15,北京北京海淀北京市 北京市 海淀区 海淀区中关村北大街170号,39.99245248963299,116.32323537639013,京QQ06C8
